date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:13:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:06%20GMT	https://trucks.cardekho.com/en/popular-truck/auto-logistics	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/auto-logistics	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:06%20GMT	https://trucks.cardekho.com/en/popular-truck/construction	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/construction	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:06%20GMT	https://trucks.cardekho.com/en/popular-truck/industrial-goods	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/industrial-goods	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:06%20GMT	https://trucks.cardekho.com/en/popular-truck/mining	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/mining	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:07%20GMT	https://trucks.cardekho.com/en/popular-truck/refinery-products	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/refinery-products	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:07%20GMT	https://trucks.cardekho.com/en/popular-truck/water-tanker	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/water-tanker	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp)
02:13:08	42661/42661	---M--	200	added ('OK')	image/jpeg	etag:W/%22a6a5-WdV5HXurlExIOB9589JgjdwshAY%22	https://truckcdn.cardekho.com/in/eicher/pro-2059-plus/eicher-pro-2059-plus.jpg?imwidth=480&impolicy=resize	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/eicher/pro-2059-plus/eicher-pro-2059-plusedfe.jpg	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:07%20GMT	https://trucks.cardekho.com/hi/trucks/eicher/pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/trucks/eicher/pro-2059-plus	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:08%20GMT	https://trucks.cardekho.com/te/trucks/eicher/pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/trucks/eicher/pro-2059-plus	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:08%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/specifications	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/specifications	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:09	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:08%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/pictures	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:09	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:08%20GMT	https://trucks.cardekho.com/en/eicher-dealers-in-new-delhi.html?model=pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/eicher-dealers-in-new-delhia612.html	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:09	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:09%20GMT	https://trucks.cardekho.com/en/eicher-service-in-new-delhi.html?model=pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/eicher-service-in-new-delhia612.html	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:09	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:09%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/videos	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/videos	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:09%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/emi-calculator	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059-plus/emi-calculator	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:10	1205/1205	---M--	200	added ('OK')	image/jpeg	etag:W/%224b5-SoR+8T3iiVYLKEqhQFk59u6/w7U%22	https://truckcdn.cardekho.com/in/eicher/pro-2059-plus/eicher-pro-2059-plus.jpg?imwidth=48&impolicy=resize	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/eicher/pro-2059-plus/eicher-pro-2059-plus4a7f.jpg	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:10%20GMT	https://trucks.cardekho.com/en/trucks/man/cla-49300-evo-6x4	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/man/cla-49300-evo-6x4	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:10%20GMT	https://trucks.cardekho.com/en/trucks/man/cla-49250-evo-6x4	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/man/cla-49250-evo-6x4	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:10%20GMT	https://trucks.cardekho.com/en/trucks/man/cla-40300-evo-4x2	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/man/cla-40300-evo-4x2	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:10%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-tata-lpt-709-ex2	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-tata-lpt-709-ex2	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:11%20GMT	https://trucks.cardekho.com/en/trucks/sml-isuzu/prestige-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sml-isuzu/prestige-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:11%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-prestige-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-prestige-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:11%20GMT	https://trucks.cardekho.com/en/trucks/sml-isuzu/supreme-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sml-isuzu/supreme-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:11%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-supreme-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-supreme-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:11%20GMT	https://trucks.cardekho.com/en/trucks/sml-isuzu/sartaj-5252-xm-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sml-isuzu/sartaj-5252-xm-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:12%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-sartaj-5252-xm-bs-iv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2059-plus-and-sml-isuzu-sartaj-5252-xm-bs-iv	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:12%20GMT	https://trucks.cardekho.com/en/compare/ashok-leyland-partner-4-tyre-and-eicher-pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/ashok-leyland-partner-4-tyre-and-eicher-pro-2059-plus	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus)
02:13:13	66234/66234	---M--	200	added ('OK')	image/jpeg	etag:W/%22102ba-Dk7utT6lCa9kMRTb27sK4ETYYRQ%22	https://truckcdn.cardekho.com/in/eicher/pro-2050/eicher-pro-2050-74733.jpg?imwidth=480&impolicy=resize	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/eicher/pro-2050/eicher-pro-2050-74733edfe.jpg	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:13%20GMT	https://trucks.cardekho.com/hi/trucks/eicher/pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/trucks/eicher/pro-2050	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:13%20GMT	https://trucks.cardekho.com/te/trucks/eicher/pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/trucks/eicher/pro-2050	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:14	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:13%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/specifications	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/specifications	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:14	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:14%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/mileage	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/mileage	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:14	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:14%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/pictures	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:14%20GMT	https://trucks.cardekho.com/en/eicher-dealers-in-new-delhi.html?model=pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/eicher-dealers-in-new-delhi0c0d.html	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:14%20GMT	https://trucks.cardekho.com/en/eicher-service-in-new-delhi.html?model=pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/eicher-service-in-new-delhi0c0d.html	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:15%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/videos	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/videos	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:15%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/emi-calculator	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/emi-calculator	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:16	1206/1206	---M--	200	added ('OK')	image/jpeg	etag:W/%224b6-28OirSw5kNO4HvgRixIe14MPl7g%22	https://truckcdn.cardekho.com/in/eicher/pro-2050/eicher-pro-2050-74733.jpg?imwidth=48&impolicy=resize	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/eicher/pro-2050/eicher-pro-2050-747334a7f.jpg	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:15%20GMT	https://trucks.cardekho.com/en/trucks/tata/510-sfc-tt	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/510-sfc-tt	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:16%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/di3200-jayo	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/di3200-jayo	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:16%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050/2935cbc	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050/2935cbc	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:16%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2049-and-eicher-pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2049-and-eicher-pro-2050	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:16%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2050-and-mahindra-furio-7-cargo	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2050-and-mahindra-furio-7-cargo	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:17%20GMT	https://trucks.cardekho.com/en/compare/ashok-leyland-partner-4-tyre-and-eicher-pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/ashok-leyland-partner-4-tyre-and-eicher-pro-2050	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:17%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2050-and-tata-407-gold-sfc	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2050-and-tata-407-gold-sfc	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:17%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-2050-and-tata-710-lpt	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-2050-and-tata-710-lpt	(from https://trucks.cardekho.com/en/trucks/eicher/pro-2050)
02:13:18	41435/41435	---M--	200	added ('OK')	image/jpeg	etag:W/%22a1db-K0oOA6t7HYt/r/WS/3gltg0hfHw%22	https://truckcdn.cardekho.com/in/ashok-leyland/avtr-1922-lng/ashok-leyland-avtr-1922-lng.jpg?imwidth=480&impolicy=resize	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/ashok-leyland/avtr-1922-lng/ashok-leyland-avtr-1922-lngedfe.jpg	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:18	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:18%20GMT	https://trucks.cardekho.com/hi/trucks/ashok-leyland/avtr-1922-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/trucks/ashok-leyland/avtr-1922-lng	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:18%20GMT	https://trucks.cardekho.com/te/trucks/ashok-leyland/avtr-1922-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/trucks/ashok-leyland/avtr-1922-lng	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:18%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/price-in-new-delhi	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/price-in-new-delhi	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:19%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/specifications	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/specifications	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:19%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/pictures	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:19%20GMT	https://trucks.cardekho.com/en/ashok-leyland-dealers-in-new-delhi.html?model=avtr-1922-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/ashok-leyland-dealers-in-new-delhi12b5.html	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:19%20GMT	https://trucks.cardekho.com/en/ashok-leyland-service-in-new-delhi.html?model=avtr-1922-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/ashok-leyland-service-in-new-delhi12b5.html	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:20%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/videos	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/videos	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:20%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/emi-calculator	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng/emi-calculator	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
02:13:21	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:43:20%20GMT	https://trucks.cardekho.com/en/download-brochure/ashok-leyland/avtr-1922-lng.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/download-brochure/ashok-leyland/avtr-1922-lng.html	(from https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng)
